Index,Data,Fitted,Point Forecast,Lo 80,Hi 80,Lo 95,Hi 95
2016-08-01,101.2383,103.33450761671995,NA,NA,NA,NA,NA
2016-09-01,101.7843,99.83584293846646,NA,NA,NA,NA,NA
2016-10-01,103.9075,101.6599781919856,NA,NA,NA,NA,NA
2016-11-01,108.443,105.07101200913604,NA,NA,NA,NA,NA
2016-12-01,115.9981,109.55304980643808,NA,NA,NA,NA,NA
2017-01-01,114.8721,117.83766922810302,NA,NA,NA,NA,NA
2017-02-01,112.9116,115.08392242362721,NA,NA,NA,NA,NA
2017-03-01,112.9165,112.20988663768739,NA,NA,NA,NA,NA
2017-04-01,110.091,112.1985362624202,NA,NA,NA,NA,NA
2017-05-01,112.2436,109.44909207963344,NA,NA,NA,NA,NA
2017-06-01,110.9141,111.8797357098291,NA,NA,NA,NA,NA
2017-07-01,112.417,110.82489341191045,NA,NA,NA,NA,NA
2017-08-01,109.827,112.21042196370331,NA,NA,NA,NA,NA
2017-09-01,110.776,109.6398742051183,NA,NA,NA,NA,NA
2017-10-01,112.9148,111.11962174283526,NA,NA,NA,NA,NA
2017-11-01,112.819,114.30975327681854,NA,NA,NA,NA,NA
2017-12-01,112.9405,114.21862898341476,NA,NA,NA,NA,NA
2018-01-01,110.871,112.2836678847853,NA,NA,NA,NA,NA
2018-02-01,107.97,109.86966585542783,NA,NA,NA,NA,NA
2018-03-01,106.0468,107.09093257399381,NA,NA,NA,NA,NA
2018-04-01,107.6562,104.70534685787105,NA,NA,NA,NA,NA
2018-05-01,109.6882,108.3446601457295,NA,NA,NA,NA,NA
2018-06-01,110.0638,110.1286084011251,NA,NA,NA,NA,NA
2018-07-01,111.521,110.71347212553361,NA,NA,NA,NA,NA
2018-08-01,110.9965,111.415046448638,NA,NA,NA,NA,NA
2018-09-01,112.0974,111.3164730070566,NA,NA,NA,NA,NA
2018-10-01,112.7218,112.72347557360253,NA,NA,NA,NA,NA
2018-11-01,113.338,112.88095956154204,NA,NA,NA,NA,NA
2018-12-01,112.1994,113.54953354360832,NA,NA,NA,NA,NA
2019-01-01,108.9605,111.6037471469203,NA,NA,NA,NA,NA
2019-02-01,110.44,107.55031904672268,NA,NA,NA,NA,NA
2019-03-01,111.1443,110.2179085514114,NA,NA,NA,NA,NA
2019-04-01,111.6414,111.97524903828322,NA,NA,NA,NA,NA
2019-05-01,109.9714,112.20852246221392,NA,NA,NA,NA,NA
2019-06-01,108.0685,109.55163479451642,NA,NA,NA,NA,NA
2019-07-01,108.2864,107.57712316549107,NA,NA,NA,NA,NA
2019-08-01,106.1886,107.9179535736627,NA,NA,NA,NA,NA
2019-09-01,107.54,105.88385939436732,NA,NA,NA,NA,NA
2019-10-01,108.1368,107.68426724145905,NA,NA,NA,NA,NA
2019-11-01,108.8579,108.52187674540639,NA,NA,NA,NA,NA
2019-12-01,109.101,108.86051137133798,NA,NA,NA,NA,NA
2020-01-01,109.2667,108.69025312588708,NA,NA,NA,NA,NA
2020-02-01,110.0295,109.79578176014913,NA,NA,NA,NA,NA
2020-03-01,107.6673,110.38365967646814,NA,NA,NA,NA,NA
2020-04-01,107.7386,107.19615666210417,NA,NA,NA,NA,NA
2020-05-01,107.2,107.09679564367289,NA,NA,NA,NA,NA
2020-06-01,107.5782,106.78506206946345,NA,NA,NA,NA,NA
2020-07-01,106.6818,107.77373681608688,NA,NA,NA,NA,NA
2020-08-01,106.0129,106.15018805413293,NA,NA,NA,NA,NA
2020-09-01,105.589,106.07316446334737,NA,NA,NA,NA,NA
2020-10-01,105.2095,105.49413383848162,NA,NA,NA,NA,NA
2020-11-01,104.4061,105.1324969367884,NA,NA,NA,NA,NA
2020-12-01,103.7952,104.15156598383105,NA,NA,NA,NA,NA
2021-01-01,103.7883,103.53884590666125,NA,NA,NA,NA,NA
2021-02-01,105.3774,103.83562008511753,NA,NA,NA,NA,NA
2021-03-01,108.6991,105.29570072585638,NA,NA,NA,NA,NA
2021-04-01,109.0445,109.84735299490609,NA,NA,NA,NA,NA
2021-05-01,109.112,109.51766390848883,NA,NA,NA,NA,NA
2021-06-01,110.1073,109.26808322840535,NA,NA,NA,NA,NA
2021-07-01,110.2143,110.19456589651612,NA,NA,NA,NA,NA
2021-08-01,109.8527,110.27894995399127,NA,NA,NA,NA,NA
2021-09-01,110.161,109.74976520978495,NA,NA,NA,NA,NA
2021-10-01,113.1215,110.15680068283572,NA,NA,NA,NA,NA
2021-11-01,113.965,113.78463114460774,NA,NA,NA,NA,NA
2021-12-01,113.8329,114.49579291657668,113.8329,113.8329,113.8329,113.8329,113.8329
2022-01-01,NA,NA,113.95645800551686,111.47735201445111,116.43556399658262,110.16499257643635,117.74792343459738
